...1,BIB,Nombre,Tiempo Oficial,Tiempo Chip,Paso por Km,Velocidad Media,Split 5k,Split 10k,Split 15k,Split 20k
2027,13432,TANIA GARCÍA MURGUÍA,02:24:54,02:07:41,06:01 /km,9.915 km/h,00:29:52,00:59:29,01:31:47,02:01:40
2028,8201,PATRICIA MARÍA IBANEZ PALAZUELOS,02:41:50,02:07:41,06:01 /km,9.915 km/h,00:30:43,01:00:44,01:31:24,02:01:24
2029,11027,ANA CARMEN CABRERA FLORES,02:39:47,02:07:42,06:01 /km,9.913 km/h,00:29:13,01:00:17,01:31:57,02:01:38
2030,20408,JESSICA PIMENTEL FUENTES,02:27:27,02:07:42,06:01 /km,9.912 km/h,00:29:34,00:59:14,01:33:52,02:01:54
2031,22006,DIANA ORTIZ SOTO,02:38:29,02:07:44,06:01 /km,9.911 km/h,00:29:04,00:58:57,01:30:13,02:01:20
2032,2295,ALEJANDRA IBARRA BANDA,02:39:21,02:07:44,06:01 /km,9.911 km/h,00:29:57,01:00:14,01:31:12,02:01:31
2033,26901,DANIELA RODRIGUEZ GOMEZ,02:39:50,02:07:44,06:01 /km,9.911 km/h,00:29:12,01:00:16,01:31:57,02:01:37
2034,8591,MARIA FERNANDA BOLANOS DE REGIL,02:25:12,02:07:44,06:01 /km,9.911 km/h,00:28:28,00:58:39,01:30:22,02:01:07
2035,17432,XIMENA MALDONADO CHÁVEZ,02:55:55,02:07:44,06:01 /km,9.909 km/h,00:28:59,00:59:52,01:31:35,02:01:29
2036,23399,SKYLAR ESPEJO VILLARREAL,02:20:49,02:07:45,06:01 /km,9.908 km/h,00:28:47,00:59:26,01:30:33,02:01:27
2037,23085,REGINA GARCIA MARTINEZ,02:42:55,02:07:46,06:01 /km,9.907 km/h,00:30:01,01:00:14,01:31:17,02:01:53
2038,10924,RAQUEL MORALES RIQUEÑO,02:56:51,02:07:46,06:01 /km,9.907 km/h,00:32:24,01:02:29,01:32:46,02:01:48
2039,597,CRISTINA AVALOS GABINO,02:30:22,02:07:47,06:01 /km,9.907 km/h,00:28:44,00:58:59,01:30:40,02:01:16
2040,10133,JAZMIN BLANCAS JIMENEZ,02:14:07,02:07:47,06:01 /km,9.905 km/h,00:28:45,00:58:52,01:30:33,02:01:25
2041,2949,ALEXA STERN MARTINEZ,02:43:09,02:07:48,06:01 /km,9.904 km/h,00:30:56,01:00:37,01:31:35,02:01:45
2042,663,MERCEDES SANCHEZ JOHNSON,02:19:23,02:07:49,06:01 /km,9.903 km/h,00:24:35,00:53:36,01:33:43,02:01:52
2043,28865,PAMELA GUADALUPE FUENTES PRIETO,02:26:43,02:07:49,06:01 /km,9.903 km/h,00:30:50,01:02:59,01:33:32,02:02:19
2044,29478,SOFIA VON HAUSKE VALTIERRA,02:43:11,02:07:50,06:01 /km,9.903 km/h,00:30:55,01:00:38,01:35:34,02:01:45
2045,21892,MARIA MONICA MIRELES FERNANDEZ,02:56:08,02:07:51,06:01 /km,9.902 km/h,00:30:10,01:00:27,01:32:03,02:01:45
2046,20285,ALEJANDRA QUEREJETA MATUS,03:05:22,02:07:51,06:01 /km,9.900 km/h,00:33:04,01:03:59,01:34:34,02:02:15
2047,13014,SOFIA CRUZ MANJARREZ RUIZ,02:54:36,02:07:52,06:01 /km,9.900 km/h,00:28:29,00:58:38,01:30:06,02:01:03
2048,16942,FERNANDA SERRANO CORTEZ,02:21:39,02:07:53,06:01 /km,9.899 km/h,00:31:06,01:02:04,01:32:57,02:01:49
2049,8629,DANIELA MUJICA JIMÉNEZ,02:43:29,02:07:53,06:01 /km,9.899 km/h,00:31:49,01:03:31,01:33:53,02:02:31
2050,17590,FERNANDA VIOSCA MARTINEZ,02:24:13,02:07:53,06:01 /km,9.898 km/h,00:29:51,01:00:25,01:32:11,02:01:58
2051,24179,YADIRA BUITRON FLORES,02:24:13,02:07:53,06:01 /km,9.898 km/h,00:30:52,01:02:28,01:32:52,02:02:08
2052,10644,MATY LICONA GONZALEZ,02:30:14,02:07:54,06:01 /km,9.898 km/h,00:30:38,01:00:35,01:31:40,02:01:40
2053,6628,PAULINA TELLEZ GIRON LIZARRAGA,02:22:28,02:07:54,06:01 /km,9.898 km/h,00:28:44,00:59:15,01:30:57,02:01:38
2054,4327,DANIELA LIZETTE RUIZ GARCÍA,02:39:43,02:07:55,06:01 /km,9.896 km/h,00:28:37,00:59:35,01:31:13,02:01:29
2055,7937,REGINA JUÁREZ MONROY,02:46:05,02:07:55,06:01 /km,9.895 km/h,00:31:13,01:02:54,01:33:06,02:02:07
2056,27505,XIMENA PENAGOS FARRERA,02:25:15,02:07:56,06:01 /km,9.895 km/h,00:28:40,01:00:55,01:31:45,02:01:49
2057,11109,ANDREA MONTES MOJICA,02:20:00,02:07:56,06:01 /km,9.894 km/h,00:28:01,00:58:46,01:30:10,02:01:20
2058,7695,IXCHEL WANG CHEN,02:55:54,02:07:57,06:01 /km,9.893 km/h,00:29:02,00:58:36,01:30:37,02:01:49
2059,2460,ARIANNA ALVAREZ URBINA,02:20:54,02:07:57,06:01 /km,9.893 km/h,00:29:28,00:59:09,01:30:33,02:01:47
2060,19994,TANIA SANCHEZ GAMA,02:38:26,02:07:58,06:01 /km,9.891 km/h,00:27:53,00:58:19,01:29:25,02:01:16
2061,23664,SOFIA LOPEZ CASARRUBIAS,02:40:20,02:07:59,06:01 /km,9.891 km/h,00:30:18,00:59:33,01:30:49,02:01:27
2062,13694,MARIA DEL ROSARIO FLORES SOTO,02:40:46,02:08:00,06:01 /km,9.890 km/h,00:30:19,01:00:57,01:32:07,02:01:41
2063,25248,MARIA JOSE OCEJO GONZALEZ,02:23:10,02:08:01,06:04 /km,9.887 km/h,00:31:08,01:02:00,01:32:38,02:01:52
2064,14557,SALHUA PEREZ KURI,03:00:50,02:08:02,06:04 /km,9.887 km/h,00:30:21,01:00:00,01:31:38,02:01:54
2065,7312,DÍANA LIZBETH GODÍNEZ VARGAS,02:23:25,02:08:04,06:04 /km,9.884 km/h,00:30:58,01:00:29,01:32:04,02:01:57
2066,29106,ALEJANDRA PONCE VARGAS,02:27:33,02:08:04,06:04 /km,9.884 km/h,00:29:24,00:59:25,01:30:51,02:02:01
2067,6030,MONTSERRAT TELLO HERNÁNDEZ,02:19:48,02:08:05,06:04 /km,9.884 km/h,00:28:55,01:01:33,01:31:48,02:01:31
2068,29558,PAMELA PEREZ SANDOVAL,02:55:27,02:08:08,06:04 /km,9.880 km/h,00:30:49,01:01:00,01:32:00,02:01:48
2069,7783,SAMANTHA SANDOVAL DAMACIO,02:43:19,02:08:08,06:04 /km,9.878 km/h,00:31:43,01:00:43,01:31:36,02:01:44
2070,3607,GABRIELA ABIGAIL HERNÁNDEZ MARTÍNEZ,02:56:35,02:08:09,06:04 /km,9.878 km/h,00:29:13,01:00:01,01:32:07,02:01:59
2071,9519,BRENDA PINEDO GUTIÉRREZ,02:54:49,02:08:09,06:04 /km,9.877 km/h,00:29:12,00:59:52,01:31:32,02:02:05
2072,27278,MARIANA QUE CASTRO,02:39:00,02:08:09,06:04 /km,9.877 km/h,00:28:18,00:58:15,01:30:16,02:01:29
2073,10468,HITAY CRUZ CRUZ,02:21:25,02:08:10,06:04 /km,9.877 km/h,00:29:35,00:59:59,01:31:26,02:01:35
2074,17207,MARÍA SUSANA TRUJILLO GUERRERO,02:42:53,02:08:10,06:04 /km,9.877 km/h,00:30:19,01:00:40,01:31:33,02:02:06
2075,29222,RENATA TERCERO DE LA BORBOLLA,02:56:21,02:08:14,06:04 /km,9.872 km/h,00:28:31,00:59:15,01:31:25,02:02:04
2076,16675,ANDREA VALLEJO CORONADO,02:23:39,02:08:14,06:04 /km,9.871 km/h,00:32:10,01:03:15,01:33:28,02:01:49
2077,8732,SOLEDAD FLORES CLEMENTE,02:58:06,02:08:16,06:04 /km,9.869 km/h,00:31:58,01:02:06,01:33:07,02:01:59
2078,18054,MARIA JOSE SANCHEZ PEREZ,02:40:08,02:08:16,06:04 /km,9.868 km/h,00:31:50,01:02:29,01:32:43,02:02:08
2079,12126,LARISSA VELÁZQUEZ PRADO,02:23:06,02:08:18,06:04 /km,9.866 km/h,00:32:13,01:07:48,01:36:46,02:03:17
2080,3134,MARIA ADELAIDA ARANGO CHAVARRIAGA,02:42:41,02:08:19,06:04 /km,9.866 km/h,00:31:01,01:01:42,01:32:40,02:02:29
2081,24886,YAMILÉ CRODA JIMENEZ,02:38:53,02:08:20,06:04 /km,9.864 km/h,00:29:03,00:59:42,01:31:30,02:01:42
2082,7229,NADIA JIMENEZ BARRIGA,02:30:42,02:08:20,06:04 /km,9.864 km/h,00:29:03,01:00:18,01:31:55,02:02:18
2083,25069,ANAHI GONZÁLEZ LUGO,02:47:26,02:08:20,06:04 /km,9.863 km/h,00:30:24,01:01:33,01:32:21,02:02:34
2084,26443,ANDREA DEL ROSARIO BANDA LOREDO,02:58:30,02:08:20,06:04 /km,9.863 km/h,00:31:36,01:01:48,01:32:55,NA
2085,7393,LORENA SANCHEZ ROMERO,02:20:57,02:08:21,06:04 /km,9.863 km/h,00:28:25,00:58:39,01:30:36,02:02:04
2086,2494,EVELYN MONTIEL OLLOQUIEGUI,02:44:51,02:08:21,06:04 /km,9.863 km/h,00:29:40,00:59:23,01:30:48,02:01:41
2087,19213,ANTONIA NEUMANN MANGOLDT SABINE,02:42:17,02:08:21,06:04 /km,9.862 km/h,00:31:55,01:03:29,01:33:56,02:02:41
2088,3907,LIZETH MARTÍNEZ PAREDES,02:45:35,02:08:22,06:04 /km,9.860 km/h,00:31:19,01:01:45,01:32:34,02:02:14
2089,12500,NAYELI MOLINA COLIN,02:42:56,02:08:23,06:04 /km,9.859 km/h,00:31:19,01:01:57,01:32:08,02:02:06
2090,15798,ERIKA ACUNA VENEGAS,02:39:35,02:08:25,06:04 /km,9.857 km/h,00:31:13,01:02:18,01:32:52,02:02:15
2091,27015,SOFIA LOZANO MAURER,02:41:19,02:08:25,06:04 /km,9.857 km/h,00:30:42,01:01:22,01:32:31,02:02:26
2092,1339,CARMEN LUCIA APARICIO DURAN,02:57:50,02:08:26,06:04 /km,9.857 km/h,00:31:39,01:01:39,01:31:53,02:02:05
2093,27884,MARIA PAOLA AGUILAR LOPEZ,02:21:43,02:08:26,06:04 /km,9.857 km/h,00:28:35,00:58:59,01:30:31,02:01:47
2094,9214,REGINA OSUNA MIRANDA,02:22:30,02:08:28,06:04 /km,9.853 km/h,00:29:14,00:58:53,01:30:37,02:01:56
2095,17000,DANIELA CASTAÑO VELASCO,02:21:07,02:08:30,06:04 /km,9.852 km/h,00:29:53,00:59:59,01:30:41,02:01:43
2096,21985,MICHELLE PALMA CAZARIN,02:29:20,02:08:31,06:04 /km,9.850 km/h,00:30:11,01:01:22,01:33:06,02:02:28
2097,7501,CRISTINA LOPEZ ESQUIVELZETA,02:41:25,02:08:31,06:04 /km,9.849 km/h,00:28:16,00:59:11,01:31:52,02:02:09
2098,1562,FERNANDA ORTIZ DEL CASTILLO,02:25:10,02:08:32,06:04 /km,9.849 km/h,00:30:25,01:00:46,01:32:42,02:02:28
2099,13124,DANIELA ZEPEDA BAEZA,02:56:13,02:08:32,06:04 /km,9.849 km/h,00:31:32,01:02:01,01:32:41,02:02:29
2100,18472,PALOMA MARTINEZ NERI,02:41:59,02:08:32,06:04 /km,9.848 km/h,00:29:46,00:59:28,01:33:19,02:02:18
2101,15321,MARCELA MEDINA OROPEZA,02:29:12,02:08:32,06:04 /km,9.848 km/h,00:30:05,01:01:30,01:32:48,02:02:18
2102,4390,MONICA BERENICE ALVARADO CANO,02:58:47,02:08:33,06:04 /km,9.848 km/h,00:50:22,01:18:30,02:00:09,NA
2103,14633,KARLA ISABEL GOMEZ PEREZ,02:21:33,02:08:34,06:04 /km,9.845 km/h,00:29:27,00:59:51,01:32:02,02:02:23
2104,26433,MARIANA ESCALANTE PASOS,02:27:16,02:08:35,06:04 /km,9.845 km/h,00:31:03,01:02:18,01:33:59,02:02:43
2105,1961,PAULINA PATRICIA CARRILLO ESTELA,02:25:26,02:08:35,06:04 /km,9.845 km/h,00:30:37,01:01:37,01:32:56,02:02:36
2106,27134,TAMARA CURIEL GURZA,02:40:46,02:08:35,06:04 /km,9.844 km/h,00:31:13,01:01:37,01:32:40,02:02:24
2107,3675,ANA PAOLA CASTRO QUIJANO,02:22:15,02:08:36,06:04 /km,9.844 km/h,00:30:44,01:00:45,01:32:16,02:02:21
2108,17530,MARIA FLORES ROSALES,02:27:34,02:08:37,06:04 /km,9.843 km/h,00:31:41,01:03:12,01:34:51,02:02:51
2109,4704,LAURA RUBIO X,02:41:55,02:08:37,06:04 /km,9.843 km/h,00:29:31,00:59:52,01:31:32,02:02:16
2110,3545,YSAGELEN GOMEZ ROJAS,02:40:35,02:08:37,06:04 /km,9.841 km/h,00:31:47,01:01:39,01:32:35,02:02:32
2111,565,EVELYN CARRIZOSA ALVAREZ,02:55:48,02:08:38,06:04 /km,9.840 km/h,00:27:21,00:58:48,01:30:42,02:02:31
2112,18792,MARÍA CONSUELO GUZMAN SOLORZANO,02:46:48,02:08:39,06:04 /km,9.839 km/h,00:30:13,01:01:43,01:33:15,02:02:33
2113,29386,TANIA ALCÁNTARA GRESS,02:29:25,02:08:40,06:04 /km,9.839 km/h,00:29:57,01:00:37,01:32:24,02:02:31
2114,19245,DANIELA ORDONEZ FLORES,02:40:11,02:08:40,06:04 /km,9.839 km/h,00:30:09,01:01:07,01:32:58,02:02:54
2115,21016,PALOMA ROJO MENDIOLA,02:42:27,02:08:40,06:04 /km,9.837 km/h,00:30:55,01:00:55,01:32:39,02:02:35
2116,6605,MARÍA FERNANDA GODOY ARGUEDAS,02:56:13,02:08:40,06:04 /km,9.837 km/h,00:29:46,00:59:53,01:31:54,02:02:23
2117,1604,ANA PAULA GARCÍA ANDRADE,02:24:57,02:08:41,06:04 /km,9.837 km/h,00:29:28,00:59:47,01:31:16,02:02:04
2118,132,MARÍA JOSÉ LANDA VICTORIA,02:23:18,02:08:42,06:04 /km,9.836 km/h,00:30:46,01:00:49,01:33:53,02:03:04
2119,2474,DINORAH RIEGO ORTIZ,02:57:15,02:08:42,06:04 /km,9.836 km/h,00:40:34,01:17:13,02:00:35,NA
2120,249,FERNANDA FAJARDO ESPINOZA,02:40:35,02:08:42,06:04 /km,9.835 km/h,00:32:38,01:02:13,01:33:02,02:02:56
2121,16094,ESTEFANY RAMOS CHÁVEZ,02:14:12,02:08:43,06:04 /km,9.835 km/h,00:31:15,01:01:09,01:32:00,02:02:54
2122,3487,KATIA HIDALGO BARANDA,03:05:25,02:08:43,06:04 /km,9.835 km/h,00:28:47,00:58:09,01:29:31,02:01:36
2123,10438,BRIANDA ALEJANDRA GONZAGA HERNANDEZ,02:45:29,02:08:43,06:04 /km,9.834 km/h,00:31:38,01:03:11,01:33:29,02:03:04
2124,9804,ISABEL MONTSERRAT PAZARAN AYALA,02:39:56,02:08:43,06:04 /km,9.834 km/h,00:31:07,01:02:15,01:33:33,02:03:02
2125,7723,JESSI ELIAS BEDOLLA,02:39:08,02:08:44,06:04 /km,9.834 km/h,00:28:26,00:58:58,01:31:17,02:02:33
2126,12196,SOPHIA CORTÉS VIDAL,02:57:45,02:08:44,06:04 /km,9.832 km/h,00:29:22,01:00:39,01:32:11,02:02:18
2127,25328,LARISSA SANCHEZ MARTINEZ,02:39:34,02:08:44,06:04 /km,9.832 km/h,00:30:42,01:02:01,01:33:23,02:02:49
2128,8687,EDITH AZUCENA MEDINA CALZONCIT,02:39:34,02:08:45,06:04 /km,9.832 km/h,00:30:43,01:02:03,01:33:24,02:02:49
2129,5759,MONICA CHAVEZ X,02:41:20,02:08:45,06:04 /km,9.831 km/h,00:31:58,01:02:25,01:33:15,02:02:38
2130,9953,FÁTIMA ANDA SÁNCHEZ,02:27:41,02:08:46,06:04 /km,9.831 km/h,00:31:05,01:02:04,01:32:39,02:02:35
2131,21972,FRIDA DANIELA ALVARADO GARCIA,02:47:45,02:08:46,06:04 /km,9.830 km/h,00:30:26,01:01:49,01:32:29,02:02:50
2132,20116,MIRIAM FERNANDEZ LEON,02:58:35,02:08:46,06:04 /km,9.830 km/h,00:30:32,01:01:04,01:33:03,02:02:43
2133,11228,MAGALY VELEZ TERAN,02:20:25,02:08:47,06:04 /km,9.830 km/h,00:25:42,00:56:00,01:28:57,02:01:33
2134,5774,CARLA HARO GALLARDO,02:26:35,02:08:47,06:04 /km,9.829 km/h,00:30:02,01:01:26,01:32:48,02:02:44
2135,29534,LUISA AREVALO ARROYO,02:40:01,02:08:47,06:04 /km,9.829 km/h,00:29:17,00:59:54,01:31:37,02:02:29
2136,25300,LORENA VIESCA DE LIRA,02:39:36,02:08:48,06:04 /km,9.829 km/h,00:30:43,01:02:03,01:33:24,02:02:50
2137,14898,NATALIA JASPEADO BECERRA,02:46:59,02:08:49,06:04 /km,9.826 km/h,00:31:16,01:03:10,01:34:02,02:02:59
2138,12527,FER NAVARRO ABAD,02:21:27,02:08:49,06:04 /km,9.826 km/h,00:28:42,00:59:23,01:31:32,02:02:18
2139,16898,ZAIRA AMELIA SAINZ LUIS,02:55:57,02:08:49,06:04 /km,9.826 km/h,00:30:33,01:00:34,01:31:35,02:02:15
2140,9932,MARIA JOSE LATORRE VALDIVIA,02:39:12,02:08:51,06:04 /km,9.825 km/h,00:30:07,01:00:23,01:32:18,02:02:27
2141,25432,CLAUDIA MARIELLA MEZA ESPARZA,02:39:20,02:08:51,06:04 /km,9.825 km/h,00:31:51,01:02:53,01:33:35,02:02:42
2142,8881,KARLA MELGOZA JUAREZ,02:23:45,02:08:52,06:04 /km,9.823 km/h,00:28:36,01:00:00,01:33:03,02:02:50
2143,1639,JIMENA SORIA TELLO,02:22:38,02:08:53,06:04 /km,9.822 km/h,00:28:55,00:58:36,01:29:06,02:02:58
2144,4296,NELLY GABRIELA CAMPOS SUMANO,02:22:22,02:08:53,06:04 /km,9.821 km/h,00:31:01,01:01:23,01:32:03,02:02:27
2145,13917,XIMENA HERNÁNDEZ BONILLA,02:42:51,02:08:53,06:04 /km,9.821 km/h,00:32:33,01:03:37,01:33:47,02:02:36
2146,8506,MARIANA CANALES CAL Y MAYOR,02:21:36,02:08:54,06:04 /km,9.821 km/h,00:29:15,00:59:50,01:31:59,02:02:27
2147,12153,MARLÚ ESPINOSA JIMÉNEZ,02:40:44,02:08:54,06:04 /km,9.820 km/h,00:28:57,00:59:38,01:31:55,02:02:33
2148,13464,MARIA FERNANDA FIMBRES VELAZQUEZ,02:42:22,02:08:54,06:04 /km,9.820 km/h,00:31:11,01:01:35,01:32:42,02:02:33
2149,29580,MIREYA AIDEE ALONSO GARCIA,02:15:20,02:08:55,06:04 /km,9.820 km/h,00:29:17,01:00:17,01:32:05,02:02:33
2150,21789,ANDREA SARAY GUTIÉRREZ CARRILLO,02:22:07,02:08:55,06:04 /km,9.818 km/h,00:26:29,00:55:05,01:27:39,02:02:02
2151,28762,MAYRA ISABEL MARTINEZ PRADO,02:57:56,02:08:57,06:04 /km,9.817 km/h,00:32:22,01:00:51,01:32:08,02:02:15
2152,26675,ANA KAREN ACEVES RODRIGUEZ,02:43:51,02:08:58,06:04 /km,9.816 km/h,00:29:35,00:58:35,01:31:16,02:02:07
2153,14116,JANET SOTRES HERNÁNDEZ,02:48:03,02:08:58,06:04 /km,9.816 km/h,00:30:14,01:01:04,01:32:44,02:02:55
2154,6735,ITZEL ADJANI HERNÁNDEZ SÁNCHEZ,02:40:08,02:08:59,06:04 /km,9.813 km/h,00:29:49,01:01:08,01:33:15,02:02:44
2155,4821,KATIA GONZALEZ X,02:59:56,02:08:59,06:04 /km,9.813 km/h,00:31:54,01:02:30,01:33:36,02:02:51
2156,24948,MARTHA GABRIELA RODRÍGUEZ BERBER,02:25:22,02:08:59,06:04 /km,9.813 km/h,00:30:18,01:01:19,01:32:42,02:02:49
2157,18978,YUNUEN LUCERO CAMPOS MOREIRA,02:58:21,02:09:00,06:06 /km,9.812 km/h,00:31:11,01:01:42,01:33:24,02:02:57
2158,7821,CARLA MANDUJANO VEGA,02:23:30,02:09:01,06:06 /km,9.811 km/h,00:31:30,01:01:45,01:33:10,02:02:57
2159,26961,AURORA BARBA REYNOSO,02:48:02,02:09:01,06:06 /km,9.811 km/h,00:30:29,01:02:23,01:33:25,02:03:13
2160,25860,CRISTINA SEVILLA ARAMIZ,02:27:21,02:09:01,06:06 /km,9.811 km/h,00:31:01,01:01:18,01:33:35,02:03:33
2161,23790,SALME VICTORIA CARLO AHUED,02:42:56,02:09:02,06:06 /km,9.811 km/h,00:31:23,01:02:27,01:33:58,02:03:05
2162,26465,MILDRED SILVA PEREZ,02:57:45,02:09:02,06:06 /km,9.810 km/h,00:30:53,01:01:20,01:32:09,02:02:35
2163,16376,ANGELES CUAYA GRANDE,02:41:57,02:09:02,06:06 /km,9.810 km/h,00:30:12,01:00:38,01:32:58,02:02:57
2164,3694,KAREN MARIELA HERNÁNDEZ SALAZAR,02:42:33,02:09:03,06:06 /km,9.810 km/h,00:31:26,01:00:51,01:32:33,02:02:42
2165,28257,LAURA TREJO HERNANDEZ,02:39:39,02:09:03,06:06 /km,9.810 km/h,00:30:36,00:59:39,01:29:40,02:01:18
2166,28098,LORENZA RODRIGUEZ GUEMES,02:41:07,02:09:03,06:06 /km,9.808 km/h,00:31:10,01:01:27,01:32:29,02:02:53
2167,17668,JANEIRA ROBLES FERNANDEZ,02:40:02,02:09:03,06:06 /km,9.808 km/h,00:30:53,01:00:40,01:31:55,02:02:53
2168,1830,BRENDA VÁZQUEZ CARLON,02:21:05,02:09:03,06:06 /km,9.808 km/h,00:28:35,00:59:09,01:30:40,02:02:21
2169,14713,BRENDA RIVERA LOPEZ,02:55:39,02:09:05,06:06 /km,9.807 km/h,00:30:43,01:00:33,01:31:49,02:02:20
2170,13047,PAOLA GUTIERREZ SERDAN,02:48:30,02:09:05,06:06 /km,9.806 km/h,00:30:12,01:01:40,01:32:33,02:03:15
2171,19521,KARLA GALLEGOS ASCENCIO,02:56:55,02:09:06,06:06 /km,9.804 km/h,00:29:52,01:00:36,01:32:24,02:02:18
2172,9965,BEGONA DE ALDECOA BALBUENA,02:39:26,02:09:07,06:06 /km,9.804 km/h,00:30:05,01:00:56,01:31:59,02:02:42
2173,23680,MONICA PÉREZ OLGUIN,02:22:55,02:09:07,06:06 /km,9.804 km/h,00:29:26,01:00:22,01:32:11,02:02:54
2174,23446,LUCERO DENISSE NAVARRO RODRÍGUEZ,02:41:18,02:09:07,06:06 /km,9.804 km/h,00:30:59,01:01:17,01:32:10,02:03:07
2175,20242,AYDEE RODRIGUEZ GUTIERREZ,02:29:39,02:09:08,06:06 /km,9.802 km/h,00:30:18,01:01:12,01:32:39,02:02:46
2176,10602,DANIELA SUINAGA DOMINGUEZ,02:26:37,02:09:09,06:06 /km,9.802 km/h,00:30:39,01:00:30,01:31:31,02:03:08
2177,27724,LYA MORENO MEJÍA,02:25:22,02:09:10,06:06 /km,9.801 km/h,00:30:35,01:01:00,01:32:14,02:02:40
2178,16569,LILIAN EL JEITANI BEJOS,02:22:24,02:09:13,06:06 /km,9.797 km/h,00:31:40,01:02:21,01:33:19,02:03:01
2179,13998,YESENIA YVONNE ROJO FABIAN,02:59:08,02:09:13,06:06 /km,9.796 km/h,00:32:30,01:02:48,01:33:24,02:03:12
2180,12099,DANIELA LECHUGA MORALES,02:22:06,02:09:14,06:06 /km,9.794 km/h,00:30:00,01:01:17,01:33:14,02:03:15
2181,29377,MIRIAM GUADALUPE ROJAS BARAJAS,02:21:40,02:09:14,06:06 /km,9.794 km/h,00:31:18,01:01:42,01:32:42,02:03:08
2182,11226,ITZEL NIETO TAVERA,02:39:50,02:09:15,06:06 /km,9.794 km/h,00:28:30,00:59:44,01:31:59,02:02:46
2183,11543,ROCIO ALCANTARA FLORES,02:15:14,02:09:15,06:06 /km,9.793 km/h,00:33:06,01:03:43,01:33:46,02:03:28
2184,5402,STEPHANIE FLORES BARREIRO,02:40:53,02:09:15,06:06 /km,9.793 km/h,00:31:16,01:00:48,01:32:01,02:02:29
2185,11838,JAQUELINE GONZALEZ CHAVERO,02:27:33,02:09:16,06:06 /km,9.793 km/h,00:30:37,01:01:07,01:32:08,02:02:51
2186,28430,ALEIDA BARRERA DUARTE,02:22:26,02:09:17,06:06 /km,9.792 km/h,00:31:47,01:02:27,01:33:48,02:03:12
2187,18337,TERESA MIROSLAVA FERIA LOPEZ,02:56:01,02:09:17,06:06 /km,9.791 km/h,00:26:13,00:56:31,01:28:56,02:02:07
2188,2517,LARISSA HERNANDEZ HERNANDEZ,02:42:12,02:09:17,06:06 /km,9.791 km/h,00:35:16,01:06:21,01:35:47,02:03:40
2189,10235,DULCE NELLY ZACARIAS FLORES,02:44:11,02:09:18,06:06 /km,9.791 km/h,00:30:07,01:00:22,01:31:38,02:02:54
2190,13786,AURORA ZURITA CRUZ,02:56:04,02:09:18,06:06 /km,9.791 km/h,00:28:40,01:00:12,01:32:50,02:03:13
2191,25289,SOFIA MACIAS LEMUS,02:24:09,02:09:18,06:06 /km,9.791 km/h,00:30:33,01:01:30,01:32:57,02:03:02
2192,361,FERNANDA GARDUNO CASTELLANOS,02:25:07,02:09:18,06:06 /km,9.789 km/h,00:29:36,01:00:10,01:31:30,02:02:48
2193,28125,JOCELYN GALLARDO HERNANDEZ,02:21:28,02:09:19,06:06 /km,9.789 km/h,00:29:47,01:00:52,01:32:28,02:02:44
2194,10077,MARIANA ACEVEDO GOMEZ,02:44:20,02:09:19,06:06 /km,9.789 km/h,00:31:09,01:00:46,01:31:58,02:02:37
2195,23246,ANA LUISA ORTEGA RENTERIA,02:41:53,02:09:19,06:06 /km,9.789 km/h,00:29:35,01:00:53,01:33:12,02:03:19
2196,14764,MARIA GUADALUPE TORRES FLORES,02:43:52,02:09:19,06:06 /km,9.789 km/h,00:30:11,01:00:28,01:31:38,02:02:48
2197,9415,SANDRA REGINA ZENTENO ARVIZU,02:41:49,02:09:21,06:06 /km,9.787 km/h,00:33:48,01:05:45,01:36:23,02:03:59
2198,12474,KARINA ANAYA NAVA,02:59:33,02:09:21,06:06 /km,9.787 km/h,00:30:20,01:00:17,01:32:16,02:02:49
2199,15739,MARIA JOSE MAURER LORENTE,02:28:38,02:09:23,06:06 /km,9.783 km/h,00:31:07,01:02:45,01:34:10,02:03:22
2200,28250,ERIKA RESENDIZ VEGA,02:30:51,02:09:23,06:06 /km,9.783 km/h,00:29:16,00:58:54,01:33:33,02:03:10
2201,27427,ESTEFANIA MEJIA LOPEZ,02:39:47,02:09:24,06:06 /km,9.783 km/h,00:24:37,00:52:26,01:23:36,01:54:39
2202,4132,MICHELLE OSTOS AVALOS,02:41:33,02:09:25,06:06 /km,9.780 km/h,00:32:24,01:03:40,01:34:11,02:02:56
2203,27518,CAMILA BAEZ AGUILAR,02:43:19,02:09:25,06:06 /km,9.780 km/h,00:33:44,01:05:04,01:35:39,02:03:39
2204,435,JAZMIN GUADALUPE REYES MARIN,02:21:11,02:09:25,06:06 /km,9.780 km/h,00:31:43,01:02:31,01:33:42,02:03:21
2205,18573,ANA VIEYRA VÁZQUEZ,02:25:08,02:09:26,06:06 /km,9.780 km/h,00:30:38,01:01:02,01:31:47,02:02:41
2206,15108,ANA NICOLE GARDNER VAQUERO,02:21:55,02:09:26,06:06 /km,9.780 km/h,00:30:17,01:01:02,01:32:39,02:03:18
2207,12737,MARIA JOSE GUZMAN RODRIGUEZ,02:25:36,02:09:27,06:06 /km,9.778 km/h,00:29:53,01:00:06,01:31:33,02:02:46
2208,2224,MARIANA ANGELES GONZALEZ,02:25:28,02:09:29,06:06 /km,9.775 km/h,00:31:05,01:01:46,01:33:06,02:03:28
